season,HomeTeam,AwayTeam,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW,HTFormPts,ATFormPts,HTGD,ATGD,DiffPts,DiffFormPts,HomeLeaguePosition,AwayLeaguePosition,LeaguePositionDiff,MatchDayDay,MatchDayMonth,MatchDayDate,match_prediction,Home Prediction,Away Prediction,Result Prediction
1998-99,Charlton,Nott'm Forest,1,29.0,21.0,37.0,51.0,0.8846153846153846,0.6153846153846154,W,L,W,L,L,W,D,L,L,L,26.0,7,3,-0.3076923076923077,-1.1538461538461537,0.2692307692307692,0.15384615384615385,15,17,-2,Saturday,February,27,1,0,0,D
1998-99,Chelsea,Liverpool,0,39.0,49.0,21.0,32.0,1.8518518518518519,1.4444444444444444,W,D,D,L,W,W,L,L,W,W,27.0,10,7,0.6666666666666666,0.6296296296296297,0.4074074074074074,0.1111111111111111,2,5,-3,Saturday,February,27,0,1,0,H
1998-99,Everton,Wimbledon,1,19.0,30.0,28.0,36.0,1.0,1.3703703703703705,L,D,W,D,L,L,L,D,L,D,27.0,3,4,-0.3333333333333333,-0.2222222222222222,-0.37037037037037035,-0.037037037037037035,14,7,7,Saturday,February,27,1,1,0,H
1998-99,Man United,Southampton,0,60.0,26.0,28.0,50.0,1.8888888888888888,0.8518518518518519,D,L,W,W,W,L,W,W,W,L,27.0,13,6,1.1851851851851851,-0.8888888888888888,1.037037037037037,0.25925925925925924,1,16,-15,Saturday,February,27,0,2,0,H
1998-99,Sheffield Weds,Middlesbrough,0,34.0,33.0,25.0,36.0,1.2962962962962963,1.2222222222222223,W,D,W,L,W,L,L,D,W,L,27.0,12,2,0.3333333333333333,-0.1111111111111111,0.07407407407407407,0.37037037037037035,9,11,-2,Saturday,February,27,0,3,1,H
1998-99,Tottenham,Derby,1,30.0,25.0,32.0,24.0,1.2222222222222223,1.3703703703703705,D,L,D,W,D,L,D,W,D,W,27.0,5,9,-0.07407407407407407,0.037037037037037035,-0.14814814814814814,-0.14814814814814814,12,8,4,Saturday,February,27,1,0,0,D
1998-99,West Ham,Blackburn,0,29.0,27.0,38.0,36.0,1.3703703703703705,0.9629629629629629,D,L,W,D,L,W,D,D,L,L,27.0,5,5,-0.3333333333333333,-0.3333333333333333,0.4074074074074074,0.0,6,15,-9,Saturday,February,27,0,2,0,H
1998-99,Newcastle,Arsenal,1,34.0,34.0,35.0,12.0,1.2592592592592593,1.8148148148148149,L,W,W,D,W,W,W,W,D,W,27.0,10,13,-0.037037037037037035,0.8148148148148148,-0.5555555555555556,-0.1111111111111111,10,3,7,Sunday,February,28,1,0,0,D
1998-99,Leicester,Leeds,2,26.0,39.0,36.0,25.0,1.1111111111111112,1.5555555555555556,L,W,L,W,L,L,D,L,L,W,27.0,1,9,-0.37037037037037035,0.5185185185185185,-0.4444444444444444,-0.2962962962962963,13,4,9,Monday,March,1,2,0,1,A
1998-99,Tottenham,Southampton,0,30.0,26.0,32.0,50.0,1.2222222222222223,0.8518518518518519,D,L,D,W,D,L,D,W,D,L,27.0,5,6,-0.07407407407407407,-0.8888888888888888,0.37037037037037035,-0.037037037037037035,12,16,-4,Tuesday,March,2,0,2,0,H
1998-99,Sheffield Weds,Wimbledon,2,34.0,30.0,25.0,36.0,1.2962962962962963,1.3703703703703705,W,D,W,D,W,L,L,D,W,D,27.0,12,4,0.3333333333333333,-0.2222222222222222,-0.07407407407407407,0.2962962962962963,9,7,2,Wednesday,March,3,2,1,2,A
1998-99,Coventry,Charlton,0,28.0,31.0,38.0,37.0,0.9642857142857143,0.9642857142857143,W,D,L,W,L,W,D,W,W,L,28.0,7,10,-0.35714285714285715,-0.21428571428571427,0.0,-0.10714285714285714,13,14,-1,Saturday,March,6,0,2,0,H
1998-99,Southampton,West Ham,0,26.0,31.0,53.0,38.0,0.8214285714285714,1.4285714285714286,L,W,L,D,W,W,L,L,W,D,28.0,6,8,-0.9642857142857143,-0.25,-0.6071428571428571,-0.07142857142857142,16,5,11,Saturday,March,6,0,1,0,H
1998-99,Wimbledon,Leicester,2,32.0,27.0,37.0,36.0,1.4285714285714286,1.1785714285714286,W,W,D,L,D,L,L,L,D,D,28.0,6,4,-0.17857142857142858,-0.32142857142857145,0.25,0.07142857142857142,6,11,-5,Saturday,March,6,0,0,1,A
1998-99,Arsenal,Sheffield Weds,0,35.0,35.0,13.0,27.0,1.7857142857142858,1.25,D,L,W,W,D,W,W,W,W,L,28.0,11,9,0.7857142857142857,0.2857142857142857,0.5357142857142857,0.07142857142857142,2,10,-8,Tuesday,March,9,0,2,0,H
1998-99,Blackburn,Everton,2,27.0,20.0,38.0,29.0,0.9285714285714286,1.0,L,D,L,L,D,W,W,L,D,L,28.0,5,4,-0.39285714285714285,-0.32142857142857145,-0.07142857142857142,0.03571428571428571,15,12,3,Wednesday,March,10,2,0,2,A
1998-99,Derby,Aston Villa,0,26.0,38.0,25.0,31.0,1.3571428571428572,1.5714285714285714,D,L,L,D,W,L,L,L,W,L,28.0,7,1,0.03571428571428571,0.25,-0.21428571428571427,0.21428571428571427,7,4,3,Wednesday,March,10,0,1,1,D
1998-99,Leeds,Tottenham,0,41.0,33.0,26.0,32.0,1.6071428571428572,1.2857142857142858,W,W,W,D,W,D,L,D,L,D,28.0,9,7,0.5357142857142857,0.03571428571428571,0.32142857142857145,0.07142857142857142,3,8,-5,Wednesday,March,10,0,1,0,H
1998-99,Nott'm Forest,Newcastle,2,22.0,35.0,54.0,36.0,0.6071428571428571,1.25,D,D,L,L,L,W,L,W,W,W,28.0,4,10,-1.1428571428571428,-0.03571428571428571,-0.6428571428571429,-0.21428571428571427,17,9,8,Wednesday,March,10,2,0,1,A
1998-99,Chelsea,West Ham,2,41.0,31.0,22.0,38.0,1.8928571428571428,1.4285714285714286,W,W,W,D,D,W,W,L,L,D,28.0,10,8,0.6785714285714286,-0.25,0.4642857142857143,0.07142857142857142,1,5,-4,Saturday,March,13,2,0,1,A
1998-99,Coventry,Blackburn,1,28.0,27.0,38.0,38.0,0.9642857142857143,0.9285714285714286,W,L,L,L,L,D,D,W,W,D,28.0,7,5,-0.35714285714285715,-0.39285714285714285,0.03571428571428571,0.07142857142857142,13,15,-2,Saturday,March,13,1,0,0,D
1998-99,Derby,Liverpool,0,28.0,52.0,26.0,37.0,1.4137931034482758,1.3448275862068966,W,L,D,L,L,D,W,L,L,W,29.0,7,4,0.06896551724137931,0.5172413793103449,0.06896551724137931,0.10344827586206896,5,7,-2,Saturday,March,13,0,1,0,H
1998-99,Everton,Arsenal,2,22.0,38.0,30.0,13.0,1.0689655172413792,1.8275862068965518,W,W,D,D,L,W,W,D,L,W,29.0,7,11,-0.27586206896551724,0.8620689655172413,-0.7586206896551724,-0.13793103448275862,13,3,10,Saturday,March,13,2,0,1,A
1998-99,Leicester,Charlton,1,28.0,32.0,37.0,39.0,1.1724137931034482,0.9310344827586207,D,L,W,D,L,W,L,W,L,W,29.0,4,10,-0.3103448275862069,-0.2413793103448276,0.2413793103448276,-0.20689655172413793,12,15,-3,Saturday,March,13,1,0,0,D
1998-99,Newcastle,Man United,2,37.0,63.0,37.0,29.0,1.3103448275862069,1.9655172413793103,W,W,D,W,L,D,W,W,W,W,29.0,10,13,0.0,1.1724137931034482,-0.6551724137931034,-0.10344827586206896,8,1,7,Saturday,March,13,2,0,2,A
1998-99,Sheffield Weds,Leeds,2,35.0,43.0,30.0,26.0,1.206896551724138,1.6551724137931034,L,W,L,W,W,W,W,W,W,L,29.0,9,12,0.1724137931034483,0.5862068965517241,-0.4482758620689655,-0.10344827586206896,11,3,8,Saturday,March,13,2,0,1,A
1998-99,Tottenham,Aston Villa,0,33.0,39.0,34.0,33.0,1.2413793103448276,1.5172413793103448,L,L,W,L,D,D,D,L,D,L,29.0,6,1,-0.034482758620689655,0.20689655172413793,-0.27586206896551724,0.1724137931034483,10,4,6,Saturday,March,13,0,1,0,H
1998-99,Wimbledon,Nott'm Forest,2,32.0,23.0,38.0,56.0,1.3793103448275863,0.5862068965517241,L,L,W,D,D,L,D,L,L,L,29.0,5,1,-0.20689655172413793,-1.1379310344827587,0.7931034482758621,0.13793103448275862,6,18,-12,Saturday,March,13,2,0,2,A
1998-99,Middlesbrough,Southampton,0,37.0,27.0,39.0,53.0,1.2413793103448276,0.896551724137931,W,W,L,L,D,L,L,W,L,L,29.0,4,6,-0.06896551724137931,-0.896551724137931,0.3448275862068966,-0.06896551724137931,9,16,-7,Sunday,March,14,0,2,0,H
1998-99,Arsenal,Coventry,0,38.0,30.0,13.0,39.0,1.8275862068965518,1.0344827586206897,W,W,D,W,W,L,D,L,W,D,29.0,11,7,0.8620689655172413,-0.3103448275862069,0.7931034482758621,0.13793103448275862,2,14,-12,Saturday,March,20,0,1,0,H
1998-99,Blackburn,Wimbledon,0,28.0,32.0,40.0,38.0,0.896551724137931,1.3793103448275863,L,L,L,W,L,D,D,D,W,L,29.0,4,5,-0.41379310344827586,-0.20689655172413793,-0.4827586206896552,-0.034482758620689655,17,7,10,Saturday,March,20,0,2,0,H
1998-99,Leeds,Derby,0,45.0,31.0,26.0,28.0,1.7,1.4666666666666666,W,W,W,W,W,D,W,L,W,W,30.0,15,10,0.6333333333333333,0.1,0.23333333333333334,0.16666666666666666,3,8,-5,Saturday,March,20,0,1,0,H
1998-99,Nott'm Forest,Middlesbrough,2,26.0,39.0,57.0,40.0,0.6666666666666666,1.3,W,W,L,W,D,L,L,D,L,L,30.0,4,7,-1.0333333333333334,-0.03333333333333333,-0.6333333333333333,-0.1,14,7,7,Saturday,March,20,2,1,2,A
1998-99,Southampton,Sheffield Weds,0,27.0,35.0,56.0,32.0,0.8666666666666667,1.1666666666666667,L,L,W,L,L,L,L,W,W,W,30.0,6,6,-0.9666666666666667,0.1,-0.3,0.0,13,9,4,Saturday,March,20,0,1,0,H
1998-99,West Ham,Newcastle,0,32.0,38.0,39.0,39.0,1.4333333333333333,1.2666666666666666,W,L,L,W,W,D,D,L,W,W,30.0,10,7,-0.23333333333333334,-0.03333333333333333,0.16666666666666666,0.1,6,8,-2,Saturday,March,20,0,1,0,H
1998-99,Aston Villa,Chelsea,2,39.0,44.0,34.0,23.0,1.4666666666666666,1.8666666666666667,L,W,L,L,L,W,D,W,L,D,30.0,1,10,0.16666666666666666,0.7,-0.4,-0.3,5,2,3,Sunday,March,21,2,0,2,A
1998-99,Man United,Everton,0,65.0,22.0,30.0,32.0,2.0,1.0333333333333334,W,L,W,W,W,D,D,L,W,W,30.0,13,7,1.1666666666666667,-0.3333333333333333,0.9666666666666667,0.2,1,10,-9,Sunday,March,21,0,2,0,H
1998-99,Aston Villa,West Ham,1,39.0,32.0,34.0,39.0,1.4666666666666666,1.4333333333333333,L,W,L,L,L,W,D,D,L,W,30.0,1,10,0.16666666666666666,-0.23333333333333334,0.03333333333333333,-0.3,5,5,0,Friday,April,2,1,0,0,D
1998-99,Blackburn,Middlesbrough,1,29.0,39.0,41.0,40.0,0.9,1.3,D,W,L,W,L,L,L,D,D,L,30.0,2,7,-0.4,-0.03333333333333333,-0.4,-0.16666666666666666,12,7,5,Saturday,April,3,1,0,0,D
1998-99,Charlton,Chelsea,2,33.0,44.0,40.0,23.0,0.9333333333333333,1.8666666666666667,D,W,L,L,D,W,W,W,W,D,30.0,8,10,-0.23333333333333334,0.7,-0.9333333333333333,-0.06666666666666667,11,2,9,Saturday,April,3,2,0,1,A
1998-99,Derby,Newcastle,2,31.0,38.0,28.0,39.0,1.4666666666666666,1.2666666666666666,W,L,W,W,D,D,L,L,W,W,30.0,10,7,0.1,-0.03333333333333333,0.2,0.1,4,8,-4,Saturday,April,3,0,1,0,H
1998-99,Leeds,Nott'm Forest,0,49.0,27.0,27.0,59.0,1.7419354838709677,0.6451612903225806,W,L,W,W,W,L,W,D,W,L,31.0,15,4,0.7096774193548387,-1.032258064516129,1.096774193548387,0.3548387096774194,3,14,-11,Saturday,April,3,0,3,0,H
1998-99,Liverpool,Everton,0,57.0,23.0,41.0,35.0,1.3870967741935485,1.0,D,L,W,L,L,W,L,D,D,L,31.0,5,4,0.5161290322580645,-0.3870967741935484,0.3870967741935484,0.03225806451612903,4,10,-6,Saturday,April,3,1,2,1,H
1998-99,Sheffield Weds,Coventry,2,35.0,31.0,33.0,42.0,1.1290322580645162,1.0,L,L,L,D,L,W,L,W,W,L,31.0,3,7,0.06451612903225806,-0.3548387096774194,0.12903225806451613,-0.12903225806451613,10,14,-4,Saturday,April,3,2,0,1,A
1998-99,Southampton,Arsenal,1,28.0,42.0,56.0,13.0,0.9354838709677419,1.903225806451613,W,W,L,W,W,W,L,D,L,W,31.0,6,13,-0.9032258064516129,0.9354838709677419,-0.967741935483871,-0.22580645161290322,13,2,11,Saturday,April,3,1,0,0,D
1998-99,Tottenham,Leicester,2,34.0,32.0,36.0,39.0,1.2580645161290323,1.2258064516129032,L,D,W,W,L,D,W,W,D,L,31.0,7,8,-0.06451612903225806,-0.22580645161290322,0.03225806451612903,-0.03225806451612903,7,8,-1,Saturday,April,3,2,0,1,A
1998-99,Wimbledon,Man United,1,34.0,68.0,44.0,31.0,1.2903225806451613,2.032258064516129,L,W,L,W,L,W,W,W,D,D,31.0,4,13,-0.3225806451612903,1.1935483870967742,-0.7419354838709677,-0.2903225806451613,5,1,4,Saturday,April,3,1,1,0,H
1998-99,Coventry,Southampton,0,31.0,28.0,42.0,56.0,1.0,0.9354838709677419,L,W,D,L,W,W,W,L,L,L,31.0,7,6,-0.3548387096774194,-0.9032258064516129,0.06451612903225806,0.03225806451612903,12,16,-4,Monday,April,5,0,1,0,H
1998-99,Everton,Sheffield Weds,2,23.0,35.0,35.0,33.0,1.0,1.1290322580645162,L,L,L,L,W,L,D,L,L,W,31.0,4,3,-0.3870967741935484,0.06451612903225806,-0.12903225806451613,0.03225806451612903,11,9,2,Monday,April,5,2,1,2,A
1998-99,Middlesbrough,Wimbledon,0,39.0,34.0,40.0,44.0,1.2903225806451613,1.2903225806451613,D,L,W,L,W,L,L,W,D,D,31.0,8,4,-0.03225806451612903,-0.3225806451612903,0.0,0.12903225806451613,6,7,-1,Monday,April,5,0,2,1,H
1998-99,Newcastle,Tottenham,1,38.0,34.0,41.0,36.0,1.2258064516129032,1.2580645161290323,L,L,L,W,W,L,D,W,L,D,31.0,4,7,-0.0967741935483871,-0.06451612903225806,-0.03225806451612903,-0.0967741935483871,9,8,1,Monday,April,5,1,1,0,H
1998-99,Nott'm Forest,Liverpool,1,28.0,57.0,62.0,41.0,0.625,1.375,L,D,L,D,W,W,L,L,D,L,32.0,4,5,-1.0625,0.5,-0.75,-0.03125,15,6,9,Monday,April,5,1,1,2,A
1998-99,West Ham,Charlton,2,34.0,34.0,39.0,41.0,1.46875,0.96875,D,W,W,L,W,D,L,L,W,D,32.0,10,5,-0.15625,-0.21875,0.5,0.15625,3,13,-10,Monday,April,5,2,0,1,A
1998-99,Arsenal,Blackburn,0,42.0,32.0,13.0,42.0,1.875,0.96875,D,D,W,W,W,D,W,L,D,L,32.0,11,5,0.90625,-0.3125,0.90625,0.1875,2,12,-10,Tuesday,April,6,0,3,0,H
1998-99,Leicester,Aston Villa,1,32.0,39.0,39.0,37.0,1.21875,1.40625,D,D,D,L,W,L,D,L,W,L,32.0,9,1,-0.21875,0.0625,-0.1875,0.25,9,4,5,Tuesday,April,6,1,1,1,D
1998-99,Aston Villa,Southampton,0,39.0,28.0,37.0,56.0,1.40625,0.9375,D,D,L,W,L,L,L,W,L,L,32.0,1,7,0.0625,-0.875,0.46875,-0.1875,4,14,-10,Saturday,April,10,0,2,0,H
1998-99,Derby,Nott'm Forest,0,35.0,28.0,36.0,62.0,1.375,0.625,L,L,L,L,W,W,W,L,D,D,32.0,7,4,-0.03125,-1.0625,0.75,0.09375,5,14,-9,Saturday,April,10,0,1,0,H
1998-99,Leicester,West Ham,1,32.0,34.0,39.0,39.0,1.21875,1.46875,D,D,D,W,W,W,D,L,W,W,32.0,9,10,-0.21875,-0.15625,-0.25,-0.03125,9,5,4,Saturday,April,10,1,0,0,D
1998-99,Middlesbrough,Charlton,0,42.0,34.0,41.0,41.0,1.34375,0.96875,W,W,D,L,W,D,W,L,L,D,32.0,10,5,0.03125,-0.21875,0.375,0.15625,7,13,-6,Saturday,April,10,0,2,0,H
1998-99,Everton,Coventry,0,25.0,33.0,38.0,43.0,0.96875,1.0625,L,W,L,L,L,D,W,W,D,W,32.0,4,10,-0.40625,-0.3125,-0.09375,-0.1875,11,10,1,Sunday,April,11,0,1,0,H
1998-99,Wimbledon,Chelsea,2,35.0,47.0,45.0,24.0,1.28125,1.9375,D,W,L,W,L,W,L,L,W,W,32.0,4,12,-0.3125,0.71875,-0.65625,-0.25,8,1,7,Sunday,April,11,2,0,1,A
1998-99,Leeds,Liverpool,1,52.0,57.0,28.0,42.0,1.7575757575757576,1.3333333333333333,D,L,W,D,W,D,W,W,W,L,33.0,13,5,0.7272727272727273,0.45454545454545453,0.42424242424242425,0.24242424242424243,3,6,-3,Monday,April,12,0,0,0,D
1998-99,Middlesbrough,Chelsea,1,44.0,47.0,41.0,24.0,1.393939393939394,1.9090909090909092,W,D,W,W,D,W,W,W,W,L,33.0,13,10,0.09090909090909091,0.696969696969697,-0.5151515151515151,0.09090909090909091,7,2,5,Wednesday,April,14,2,0,0,D
1998-99,Charlton,Leeds,1,34.0,52.0,43.0,28.0,0.9393939393939394,1.7575757575757576,L,D,W,W,L,W,D,W,L,W,33.0,4,13,-0.2727272727272727,0.7272727272727273,-0.8181818181818182,-0.2727272727272727,15,3,12,Saturday,April,17,1,0,0,D
1998-99,Coventry,Middlesbrough,2,34.0,44.0,43.0,41.0,1.121212121212121,1.393939393939394,W,W,W,W,L,D,D,W,W,W,33.0,10,13,-0.2727272727272727,0.09090909090909091,-0.2727272727272727,-0.09090909090909091,12,7,5,Saturday,April,17,0,1,1,D
1998-99,Liverpool,Aston Villa,2,57.0,41.0,42.0,39.0,1.3333333333333333,1.393939393939394,L,D,D,D,D,L,W,L,L,L,33.0,5,2,0.45454545454545453,0.06060606060606061,-0.06060606060606061,0.09090909090909091,8,6,2,Saturday,April,17,2,0,1,A
1998-99,Man United,Sheffield Weds,0,72.0,38.0,32.0,36.0,2.0303030303030303,1.1515151515151516,W,W,D,L,W,L,W,L,W,L,33.0,13,3,1.2121212121212122,0.06060606060606061,0.8787878787878788,0.30303030303030304,1,11,-10,Saturday,April,17,0,2,0,H
1998-99,Newcastle,Everton,2,43.0,26.0,45.0,40.0,1.2727272727272727,0.9393939393939394,D,L,W,L,L,L,L,L,W,W,33.0,7,3,-0.06060606060606061,-0.42424242424242425,0.3333333333333333,0.12121212121212122,10,13,-3,Saturday,April,17,2,0,3,A
1998-99,Nott'm Forest,Tottenham,2,30.0,36.0,64.0,37.0,0.6363636363636364,1.303030303030303,D,W,L,D,L,L,W,W,L,L,33.0,4,7,-1.0303030303030303,-0.030303030303030304,-0.6666666666666666,-0.09090909090909091,17,9,8,Saturday,April,17,2,0,1,A
1998-99,Southampton,Blackburn,1,28.0,32.0,57.0,43.0,0.9090909090909091,0.9393939393939394,L,L,D,D,W,W,L,D,W,L,33.0,7,5,-0.8787878787878788,-0.3333333333333333,-0.030303030303030304,0.06060606060606061,16,14,2,Saturday,April,17,1,2,2,D
1998-99,West Ham,Derby,0,34.0,36.0,40.0,36.0,1.4242424242424243,1.4242424242424243,L,W,D,L,W,L,W,W,L,W,33.0,7,9,-0.18181818181818182,0.0,0.0,-0.06060606060606061,4,5,-1,Saturday,April,17,0,4,0,H
1998-99,Chelsea,Leicester,1,49.0,35.0,26.0,41.0,1.8823529411764706,1.2647058823529411,D,W,D,D,W,D,W,D,W,W,34.0,11,9,0.6764705882352942,-0.17647058823529413,0.6176470588235294,0.058823529411764705,2,8,-6,Sunday,April,18,1,1,1,D
1998-99,Arsenal,Wimbledon,0,48.0,37.0,14.0,50.0,1.9411764705882353,1.2058823529411764,W,L,W,L,D,D,W,L,W,L,34.0,13,1,1.0,-0.38235294117647056,0.7352941176470589,0.35294117647058826,1,9,-8,Monday,April,19,0,4,0,H
1998-99,Charlton,Tottenham,2,35.0,40.0,44.0,38.0,0.9411764705882353,1.3529411764705883,D,W,L,W,W,D,L,L,D,W,34.0,5,10,-0.2647058823529412,0.058823529411764705,-0.4117647058823529,-0.14705882352941177,14,5,9,Tuesday,April,20,2,1,3,A
1998-99,Liverpool,Leicester,2,57.0,35.0,43.0,41.0,1.2941176470588236,1.2647058823529411,L,W,L,D,D,D,D,D,W,W,34.0,5,9,0.4117647058823529,-0.17647058823529413,0.029411764705882353,-0.11764705882352941,6,8,-2,Wednesday,April,21,2,0,1,A
1998-99,Sheffield Weds,Newcastle,1,38.0,44.0,39.0,48.0,1.1176470588235294,1.2352941176470589,L,L,W,D,L,W,L,L,L,L,34.0,3,4,-0.029411764705882353,-0.11764705882352941,-0.11764705882352941,-0.029411764705882353,10,8,2,Wednesday,April,21,1,0,0,D
1998-99,Aston Villa,Nott'm Forest,0,44.0,30.0,39.0,65.0,1.4411764705882353,0.6176470588235294,W,L,D,D,D,L,L,L,L,W,34.0,5,4,0.14705882352941177,-1.0294117647058822,0.8235294117647058,0.029411764705882353,3,16,-13,Saturday,April,24,0,1,0,H
1998-99,Blackburn,Liverpool,2,35.0,57.0,46.0,43.0,0.9411764705882353,1.2941176470588236,D,L,L,L,D,D,W,D,D,W,34.0,6,5,-0.3235294117647059,0.4117647058823529,-0.35294117647058826,0.029411764705882353,13,6,7,Saturday,April,24,2,1,3,A
1998-99,Derby,Southampton,1,37.0,28.0,41.0,60.0,1.3823529411764706,0.8823529411764706,L,L,W,L,L,D,L,W,W,L,34.0,6,4,-0.11764705882352941,-0.9411764705882353,0.5,0.058823529411764705,4,15,-11,Saturday,April,24,1,0,0,D
1998-99,Everton,Charlton,0,28.0,35.0,40.0,44.0,1.0,0.9411764705882353,W,D,L,L,L,W,L,L,L,D,34.0,3,5,-0.35294117647058826,-0.2647058823529412,0.058823529411764705,-0.058823529411764705,12,13,-1,Saturday,April,24,0,3,0,H
1998-99,Leicester,Coventry,0,35.0,34.0,41.0,45.0,1.2647058823529411,1.088235294117647,W,L,D,W,D,W,D,L,W,D,34.0,9,7,-0.17647058823529413,-0.3235294117647059,0.17647058823529413,0.058823529411764705,7,11,-4,Saturday,April,24,0,1,0,H
1998-99,Middlesbrough,Arsenal,2,46.0,54.0,42.0,15.0,1.4285714285714286,1.9714285714285715,W,W,D,W,W,W,W,D,D,W,35.0,11,13,0.11428571428571428,1.1142857142857143,-0.5428571428571428,-0.05714285714285714,7,2,5,Saturday,April,24,2,0,5,A
1998-99,Tottenham,West Ham,2,41.0,39.0,40.0,41.0,1.3142857142857143,1.457142857142857,L,W,W,D,W,L,D,D,L,W,35.0,7,8,0.02857142857142857,-0.05714285714285714,-0.14285714285714285,-0.02857142857142857,9,6,3,Saturday,April,24,2,0,1,A
1998-99,Wimbledon,Newcastle,1,38.0,45.0,55.0,49.0,1.1714285714285715,1.2285714285714286,L,D,L,L,L,D,D,W,L,L,35.0,1,5,-0.4857142857142857,-0.11428571428571428,-0.05714285714285714,-0.11428571428571428,11,10,1,Saturday,April,24,1,1,0,H
1998-99,Leeds,Man United,1,54.0,75.0,30.0,34.0,1.7142857142857142,2.0285714285714285,D,W,D,D,D,W,W,D,W,W,35.0,9,11,0.6857142857142857,1.1714285714285715,-0.3142857142857143,-0.05714285714285714,4,1,3,Sunday,April,25,1,0,1,A
1998-99,Sheffield Weds,Chelsea,1,39.0,49.0,40.0,26.0,1.1142857142857143,1.8571428571428572,D,D,L,D,W,D,L,W,L,W,35.0,4,9,-0.02857142857142857,0.6571428571428571,-0.7428571428571429,-0.14285714285714285,12,2,10,Sunday,April,25,2,0,0,D
1998-99,Charlton,Blackburn,1,36.0,36.0,48.0,49.0,0.9142857142857143,0.9142857142857143,L,L,D,D,L,L,W,D,L,W,35.0,4,5,-0.34285714285714286,-0.37142857142857144,0.0,-0.02857142857142857,16,15,1,Saturday,May,1,1,0,0,D
1998-99,Chelsea,Everton,0,49.0,31.0,26.0,41.0,1.8571428571428572,1.0571428571428572,D,W,D,W,D,L,W,L,W,L,35.0,9,6,0.6571428571428571,-0.2857142857142857,0.8,0.08571428571428572,3,14,-11,Saturday,May,1,0,2,1,H
1998-99,Coventry,Wimbledon,0,35.0,38.0,47.0,55.0,1.0571428571428572,1.1714285714285715,L,L,L,L,W,L,W,D,L,L,35.0,6,1,-0.34285714285714286,-0.4857142857142857,-0.11428571428571428,0.14285714285714285,13,9,4,Saturday,May,1,0,2,1,H
1998-99,Liverpool,Tottenham,0,60.0,41.0,44.0,40.0,1.3428571428571427,1.3142857142857143,W,L,L,W,L,W,D,D,D,L,35.0,5,7,0.45714285714285713,0.02857142857142857,0.02857142857142857,-0.05714285714285714,8,5,3,Saturday,May,1,0,2,1,H
1998-99,Man United,Aston Villa,0,75.0,45.0,34.0,39.0,2.0285714285714285,1.4857142857142858,W,W,D,W,W,D,D,D,W,L,35.0,11,8,1.1714285714285715,0.17142857142857143,0.5428571428571428,0.08571428571428572,1,5,-4,Saturday,May,1,0,1,1,D
1998-99,Newcastle,Middlesbrough,1,46.0,47.0,50.0,48.0,1.2222222222222223,1.3888888888888888,D,L,D,W,L,D,D,W,W,W,36.0,6,10,-0.1111111111111111,-0.027777777777777776,-0.16666666666666666,-0.1111111111111111,12,7,5,Saturday,May,1,1,0,0,D
1998-99,Nott'm Forest,Sheffield Weds,0,30.0,39.0,68.0,40.0,0.5833333333333334,1.1111111111111112,L,D,L,D,L,L,D,W,L,L,36.0,1,5,-1.0555555555555556,-0.027777777777777776,-0.5277777777777778,-0.1111111111111111,16,13,3,Saturday,May,1,0,1,0,H
1998-99,Southampton,Leicester,0,31.0,37.0,63.0,43.0,0.8888888888888888,1.2777777777777777,D,L,D,W,L,W,L,D,D,D,36.0,3,8,-0.8888888888888888,-0.16666666666666666,-0.3888888888888889,-0.1388888888888889,14,8,6,Saturday,May,1,0,1,0,H
1998-99,West Ham,Leeds,2,41.0,59.0,42.0,31.0,1.5,1.75,W,W,W,D,D,D,L,D,D,W,36.0,8,9,-0.027777777777777776,0.7777777777777778,-0.25,-0.027777777777777776,6,4,2,Saturday,May,1,2,1,4,A
1998-99,Arsenal,Derby,0,55.0,37.0,15.0,42.0,2.0,1.3333333333333333,W,L,W,D,W,L,W,W,D,L,36.0,13,4,1.1111111111111112,-0.1388888888888889,0.6666666666666666,0.25,1,9,-8,Sunday,May,2,0,0,0,D
1998-99,Chelsea,Leeds,0,52.0,59.0,27.0,31.0,1.8888888888888888,1.75,W,W,D,D,D,D,D,D,W,W,36.0,9,9,0.6944444444444444,0.7777777777777778,0.1388888888888889,0.0,3,4,-1,Wednesday,May,5,0,1,0,H
1998-99,Leicester,Derby,2,37.0,37.0,43.0,42.0,1.2777777777777777,1.3333333333333333,L,L,W,D,W,L,D,W,D,L,36.0,8,4,-0.16666666666666666,-0.1388888888888889,-0.05555555555555555,0.1111111111111111,10,9,1,Wednesday,May,5,2,0,2,A
1998-99,Liverpool,Man United,1,63.0,77.0,46.0,36.0,1.3888888888888888,2.0,W,D,W,W,L,D,L,W,D,D,36.0,7,9,0.4722222222222222,1.1388888888888888,-0.6111111111111112,-0.05555555555555555,8,2,6,Wednesday,May,5,1,2,1,H
1998-99,Tottenham,Arsenal,2,43.0,55.0,43.0,15.0,1.2777777777777777,2.0,L,W,L,W,W,W,W,W,D,D,36.0,7,13,0.0,1.1111111111111112,-0.7222222222222222,-0.16666666666666666,11,2,9,Wednesday,May,5,2,1,3,A
